From*, To*, Rate, 
13, 12, 0.00545171339563863, 
13, 14, 0.108255451713396, 
13, 19, 0.0537383177570093, 
13, 20, 0.00700934579439252, 
13, 27, 0.00467289719626168, 
14, 9, 0.000211289924992077, 
14, 10, 0.0169384089868648, 
14, 11, 0.00577525794978343, 
14, 12, 0.00352149874986794, 
14, 13, 0.0102827763496144, 
14, 15, 0.250167271190619, 
14, 19, 0.00795858717470155, 
14, 20, 0.00331020882487587, 
14, 21, 0.002746769024897, 
14, 22, 7.04299749973589e-05, 
14, 23, 0.00116209458745642, 
14, 24, 0.00193682431242737, 
14, 27, 0.000528224812480192, 
15, 10, 0.00988372093023256, 
15, 13, 0.00949612403100775, 
15, 14, 0.677131782945736, 
19, 9, 0.000664157626743414, 
19, 10, 0.0346837871743783, 
19, 11, 0.0109954984871965, 
19, 12, 0.00597741864069072, 
19, 13, 0.010109954984872, 
19, 14, 0.032691314294148, 
19, 20, 0.010109954984872, 
19, 21, 0.00243524463139252, 
19, 23, 0.000811748210464172, 
19, 24, 0.0226551546011364, 
19, 27, 0.00154970112906797, 
20, 9, 0.00104090767148954, 
20, 10, 0.0227958780056209, 
20, 11, 0.00187363380868117, 
20, 12, 0.00593317372749037, 
20, 13, 0.00593317372749037, 
20, 14, 0.0382013115436661, 
20, 15, 0.000104090767148954, 
20, 19, 0.00333090454876652, 
20, 21, 0.00624544602893723, 
20, 22, 0.000208181534297908, 
20, 23, 0.000624544602893723, 
20, 27, 0.000520453835744769, 
21, 9, 0.0167644593461861, 
21, 10, 0.0695725062866723, 
21, 11, 0.0150880134115675, 
21, 12, 0.0100586756077117, 
21, 13, 0.0284995808885163, 
21, 14, 0.176865046102263, 
21, 19, 0.010896898575021, 
21, 20, 0.0368818105616094, 
21, 22, 0.000838222967309304, 
21, 23, 0.00419111483654652, 
21, 27, 0.00167644593461861, 
22, 9, 0.00617283950617284, 
22, 10, 0.0833333333333333, 
22, 11, 0.0246913580246914, 
22, 12, 0.0524691358024691, 
22, 13, 0.0308641975308642, 
22, 14, 0.253086419753086, 
22, 19, 0.00308641975308642, 
22, 21, 0.0308641975308642, 
22, 27, 0.00617283950617284, 
23, 9, 0.00198807157057654, 
23, 10, 0.122266401590457, 
23, 11, 0.0298210735586481, 
23, 12, 0.0168986083499006, 
23, 13, 0.0328031809145129, 
23, 14, 0.207753479125248, 
23, 19, 0.036779324055666, 
23, 20, 0.0487077534791252, 
23, 21, 0.0407554671968191, 
23, 27, 0.00397614314115308, 
25, 14, 1, 
27, 2, 0.0569105691056911, 
27, 3, 0.0365853658536585, 
27, 10, 0.121951219512195, 
27, 11, 0.0447154471544715, 
27, 12, 0.00609756097560976, 
27, 13, 0.0365853658536585, 
27, 14, 0.380081300813008, 
27, 19, 0.0142276422764228, 
27, 20, 0.0203252032520325, 
27, 21, 0.040650406504065, 
27, 22, 0.00203252032520325, 
27, 23, 0.00609756097560976, 
27, 24, 0.016260162601626, 
28, 2, 0.0357142857142857, 
28, 3, 0.0625, 
28, 10, 0.0535714285714286, 
28, 11, 0.0357142857142857, 
28, 12, 0.00892857142857143, 
28, 13, 0.0267857142857143, 
28, 14, 0.348214285714286, 
28, 19, 0.276785714285714, 
28, 21, 0.0178571428571429, 
