From*, To*, Rate, 
23, 11, 0.0126582278481013, 
23, 12, 0.00843881856540084, 
23, 13, 0.0323488045007032, 
23, 14, 0.405063291139241, 
23, 19, 0.0140646976090014, 
23, 20, 0.00843881856540084, 
23, 21, 0.0646976090014065, 
23, 27, 0.171589310829817, 
27, 2, 0.0728844966028413, 
27, 3, 0.0568252007411983, 
27, 10, 0.119209388511427, 
27, 11, 0.051266213712168, 
27, 12, 0.0111179740580605, 
27, 13, 0.0247066090179123, 
27, 14, 0.345274861025324, 
27, 19, 0.00185299567634342, 
27, 20, 0.0148239654107474, 
27, 21, 0.0111179740580605, 
27, 23, 0.0450895614576899, 
27, 24, 0.000617665225447807, 
28, 2, 0.0785714285714286, 
28, 3, 0.0357142857142857, 
28, 10, 0.0285714285714286, 
28, 11, 0.00714285714285714, 
28, 12, 0.0142857142857143, 
28, 13, 0.0142857142857143, 
28, 14, 0.242857142857143, 
28, 19, 0.542857142857143, 
28, 21, 0.00714285714285714, 
28, 27, 0.0214285714285714, 
