From*, To*, Rate, 
16, 20, 0.0150619212317304, 
16, 21, 0.0026032950277065, 
16, 22, 3.71899289672357e-05, 
16, 23, 0.00304957417531333, 
16, 24, 0.00245453531183755, 
16, 25, 0.000111569786901707, 
16, 27, 3.71899289672357e-05, 
17, 8, 0.0171590306032195, 
17, 9, 0.148239872634, 
17, 10, 0.00389173889969927, 
17, 11, 0.00796037502211215, 
17, 12, 0.029011144525031, 
17, 13, 0.250663364585176, 
17, 19, 0.00707588890854414, 
17, 20, 0.00353794445427207, 
17, 21, 0.0281266584114629, 
17, 22, 0.0191049000530692, 
17, 23, 0.0461701751282505, 
17, 24, 0.00866796391296657, 
17, 27, 0.00389173889969927, 
19, 8, 0.00096688421561518, 
19, 9, 0.0850858109741359, 
19, 10, 0.0419386028523084, 
19, 11, 0.00145032632342277, 
19, 12, 0.0407299975827895, 
19, 13, 0.116992990089437, 
19, 16, 0.0688905003625816, 
19, 17, 0.011844331641286, 
19, 20, 0.00205462895818226, 
19, 21, 0.00169204737732657, 
19, 22, 0.00132946579647087, 
19, 23, 0.00543872371283539, 
19, 24, 0.0147449842881315, 
19, 25, 0.000604302634759488, 
19, 27, 0.00314237370074934, 
20, 9, 0.272230889235569, 
20, 10, 0.0117004680187207, 
20, 11, 0.0031201248049922, 
20, 12, 0.122464898595944, 
20, 13, 0.393135725429017, 
20, 16, 0.126365054602184, 
20, 17, 0.0187207488299532, 
20, 19, 0.00546021840873635, 
20, 21, 0.00702028081123245, 
20, 23, 0.0078003120124805, 
20, 25, 0.00234009360374415, 
20, 27, 0.0015600624024961, 
21, 8, 0.00653983353151011, 
21, 9, 0.131391200951249, 
21, 10, 0.0107015457788347, 
21, 11, 0.00356718192627824, 
21, 12, 0.107015457788347, 
21, 13, 0.39179548156956, 
21, 16, 0.107609988109394, 
21, 17, 0.0642092746730083, 
21, 19, 0.00475624256837099, 
21, 20, 0.00237812128418549, 
21, 23, 0.0231866825208086, 
21, 27, 0.00416171224732461, 
22, 8, 0.0360759493670886, 
22, 9, 0.164556962025316, 
22, 10, 0.0145569620253165, 
22, 11, 0.00506329113924051, 
22, 12, 0.0943037974683544, 
22, 13, 0.45379746835443, 
22, 16, 0.106962025316456, 
22, 17, 0.0246835443037975, 
22, 19, 0.00949367088607595, 
22, 20, 0.00886075949367089, 
22, 21, 0.00822784810126582, 
22, 23, 0.0658227848101266, 
22, 24, 0.00189873417721519, 
22, 27, 0.00379746835443038, 
23, 8, 0.0407932011331445, 
23, 9, 0.118980169971671, 
23, 10, 0.00679886685552408, 
23, 11, 0.00509915014164306, 
23, 12, 0.086685552407932, 
23, 13, 0.387535410764873, 
23, 16, 0.13371104815864, 
23, 17, 0.0351274787535411, 
23, 19, 0.00963172804532578, 
23, 20, 0.00453257790368272, 
23, 21, 0.00793201133144476, 
23, 22, 0.0028328611898017, 
23, 25, 0.00226628895184136, 
23, 27, 0.0118980169971671, 
25, 13, 0.307692307692308, 
27, 13, 0.0384615384615385, 
